node_id,x,y,z_top,z_bottom
0,385087.5,6814387.5,153.0,123.0
1,385087.5,6827287.5,154.6999969482422,124.69999694824219
2,396862.5,6827287.5,168.10000610351562,138.10000610351562
3,396862.5,6814387.5,140.6999969482422,110.69999694824219
4,389183.5558941512,6816458.555894151,107.57502380787639,77.57502380787638
5,389209.9011150738,6816407.5,110.84994992516914,80.84994992516914
6,389888.4754516101,6816407.596073598,152.44084038646716,122.44084038646716
7,390107.5,6816557.5,157.1852222866482,127.18522228664823
8,390563.4754516101,6816332.596073598,164.16789271582942,134.16789271582942
9,391092.5,6817007.5,187.11633287217882,157.1163328721788
10,391757.5,6816932.5,174.62622233072918,144.62622233072915
11,392132.5,6816857.5,171.10688681708442,141.10688681708444
12,392282.5,6816257.5,165.16544640435112,135.1654464043511
13,392210.1430163159,6815883.090393678,183.0624457308886,153.0624457308886
14,393107.5,6815957.5,175.78122343275282,145.7812234327528
15,393486.0485766137,6815732.715298321,184.71743069217484,154.71743069217484
16,393862.9900857016,6815732.524076367,183.68816893170415,153.68816893170415
17,393942.5,6816032.5,174.96244501749675,144.96244501749675
18,394388.9514233863,6816032.715298321,177.8818299149388,147.88182991493878
19,394541.035533906,6816183.964466094,180.48299896944212,150.4829989694421
20,394617.5,6816557.5,176.95955705430774,146.95955705430774
21,394992.5,6816932.5,195.61877656724715,165.61877656724718
22,395662.9900857016,6816857.524076367,215.40713948630008,185.40713948630005
23,395817.5,6817082.5,228.00211295233834,198.00211295233834
24,396042.2847016787,6817086.048576615,234.72620669473895,204.72620669473895
25,395891.3650522668,6817615.671966421,213.2305020146358,183.2305020146358
26,395442.5,6817842.5,211.39400046454537,181.39400046454537
27,395067.5,6818292.5,206.88410800509985,176.88410800509982
28,395142.4759236334,6818587.990085701,204.39848158506848,174.39848158506848
29,394992.2847016787,6819113.951423385,200.58629550316527,170.58629550316527
30,394692.5,6819342.5,198.15310921563042,168.15310921563042
31,394992.403926402,6820311.52454839,195.1723722997452,165.1723722997452
32,394992.5,6821062.5,192.1633346557617,162.1633346557617
33,394692.5,6821217.5,191.0,161.0
34,394692.5,6821432.5,191.0,161.0
35,395066.035533906,6821658.964466094,189.36139629642213,159.36139629642216
36,395142.1193976626,6821889.413417161,188.25770801247137,158.25770801247137
37,394317.5,6822492.5,168.28522349039713,138.28522349039713
38,394241.9096063217,6822864.856983684,163.36856744736434,133.36856744736434
39,394017.5,6823017.5,164.37311450534398,134.37311450534398
40,393867.2847016787,6824138.951423385,164.3176582017088,134.3176582017088
41,393642.5,6824367.5,168.78333568996854,138.7833356899685
